day_timestamp,Open,Close,Index,tweet-id,user,fullname,text,timestamp,sentiment,day_average_sentiment,likes,replies,retweets
2017-01-09,2273.590088,2268.899902,^GSPC,,,,,,,,,,
2017-01-10,2269.719971,2268.899902,^GSPC,8.1864485952324e+17,CNN,CNN,"Bernie Sanders: ""Corporate greed is destroying our economy"" http://cnn.it/2jwZkEw  #SandersTownHallhttp://snpy.tv/2i7LSqr ",2017-01-10 02:25:18,-0.743,-0.743,1393.0,137.0,682.0
2017-01-11,2268.600098,2275.320068,^GSPC,8.189883881372672e+17,FoxNews,Fox News,".@oreillyfactor: For 8 yrs, wages & economy stagnated. That’s why Trump won the election: the economics on @POTUS’ watch were not successfulpic.twitter.com/Pe9QaPSpHN",2017-01-11 01:10:22,0.5719,0.5719,1152.0,172.0,329.0
2017-01-12,2271.139893,2270.439941,^GSPC,,,,,,,,,,
2017-01-13,2272.73999,2274.639893,^GSPC,,,,,,,,,,
2017-01-17,2269.139893,2267.889893,^GSPC,,,,,,,,,,
2017-01-18,2269.139893,2271.889893,^GSPC,8.218547428297441e+17,MSNBC,MSNBC,"When Obama entered office, the economy was collapsing and the military was involved in two wars: http://on.msnbc.com/2jLLsDj pic.twitter.com/52LycYsCnk",2017-01-18 23:00:14,-0.7003,-0.7003,270.0,73.0,111.0
2017-01-18,2269.139893,2271.889893,^GSPC,8.218262506416701e+17,CNN,CNN,"American Airlines' new Basic Economy fare:
- Seat assigned at check-in
- No overhead bin use
- Last group to board http://cnn.it/2iSkpb2 pic.twitter.com/FIfDktFdp5",2017-01-18 21:07:01,-0.29600000000000004,-0.29600000000000004,332.0,201.0,307.0
2017-01-19,2271.899902,2263.689941,^GSPC,8.222261982521917e+17,FoxNews,Fox News,"Fox News Poll: 66% optimistic about the U.S. economy, up from 49% in January 2016. #SpecialReportpic.twitter.com/lkqTqjwLIz",2017-01-19 23:36:16,0.3182,0.3181999999999999,1016.0,58.0,354.0
2017-01-20,2269.959961,2271.310059,^GSPC,,,,,,,,,,
2017-01-23,2267.780029,2265.199951,^GSPC,,,,,,,,,,
2017-01-24,2267.8798829999996,2280.070068,^GSPC,8.237294148275732e+17,FoxNews,Fox News,".@KellyannePolls: [#Obamacare] has been detrimental to the economy, and it's been detrimental to millions of Americans. pic.twitter.com/RbClBYtp3n",2017-01-24 03:09:31,0.0,0.0,1933.0,176.0,345.0
2017-01-24,2267.8798829999996,2280.070068,^GSPC,8.239913208973271e+17,MSNBC,MSNBC,"Theresa May is set to talk trade, immigration, and the economy with Trump during her state visit on Friday: http://on.msnbc.com/2keKOhM pic.twitter.com/VDUyGaLgXb",2017-01-24 20:30:14,0.0,0.0,29.0,28.0,14.0
2017-01-25,2288.8798829999996,2298.3701170000004,^GSPC,8.240623345031578e+17,FoxNews,Fox News,".@oreillyfactor: “If the economy improves and jobs go up and wages go up, the illegal aliens will vote for @POTUS.” #OReillyFactorpic.twitter.com/Z09Q4BfAoM",2017-01-25 01:12:25,-0.2023,-0.2135,606.0,145.0,97.0
2017-01-25,2288.8798829999996,2298.3701170000004,^GSPC,8.240947335679836e+17,FoxNews,Fox News,".@newtgingrich: “I think you’re going to see a really aggressive, constant driving effort to rebuild the American economy.” #Hannitypic.twitter.com/DmvUaJ6YBi",2017-01-25 03:21:10,-0.2247,-0.2135,1848.0,107.0,278.0
2017-01-26,2298.6298829999996,2296.679932,^GSPC,,,,,,,,,,
2017-01-27,2299.02002,2294.689941,^GSPC,8.250126751385764e+17,FoxNews,Fox News,Growth of U.S. economy. pic.twitter.com/AtMFZpVaXH,2017-01-27 16:08:44,0.3818,0.3818,378.0,52.0,111.0
2017-01-27,2299.02002,2294.689941,^GSPC,8.249801405726884e+17,CNN,CNN,"The US economy slowed in the fourth quarter. For all of 2016, growth was 1.6%, the weakest since 2011 http://cnn.it/2k9txsL ",2017-01-27 13:59:27,-0.1779,-0.1779,130.0,75.0,93.0
2017-01-30,2286.01001,2280.899902,^GSPC,,,,,,,,,,
2017-01-31,2274.02002,2278.8701170000004,^GSPC,,,,,,,,,,
2017-02-01,2285.590088,2279.550049,^GSPC,8.268753616402022e+17,FoxNews,Fox News,".@PressSec: ""Bringing the production of clean coal back is good for our energy independence, it's good for our economy."" pic.twitter.com/zsEFC5iQjN",2017-02-01 19:30:23,0.8625,0.8625000000000002,2871.0,243.0,704.0
2017-02-02,2276.689941,2280.850098,^GSPC,,,,,,,,,,
2017-02-03,2288.540039,2297.419922,^GSPC,8.273632705582612e+17,FoxNews,Fox News,"”The executive orders that he signed, rolling back an avalanche of red tape and regulation is just a start.” - @VP on @POTUS's economy plans pic.twitter.com/gXLZJrGHUs",2017-02-03 03:49:10,0.0,0.05813333333333332,2332.0,105.0,491.0
2017-02-03,2288.540039,2297.419922,^GSPC,8.27571783117185e+17,FoxNews,Fox News,".@PressSec: ""The economy added more than 227,000 new jobs, significantly more than the 175,000 that had been expected."" pic.twitter.com/YJ7kd7bR6p",2017-02-03 17:37:43,0.0,0.05813333333333332,1505.0,154.0,342.0
2017-02-03,2288.540039,2297.419922,^GSPC,8.276660429650821e+17,FoxNews,Fox News,".@stephenfhayes: ""It's not surprising that @SenWarren would like the economy to be run by Washington."" #SpecialReportpic.twitter.com/fiy3Vjg0jl",2017-02-03 23:52:16,0.1744,0.05813333333333332,563.0,142.0,159.0
2017-02-03,2288.540039,2297.419922,^GSPC,8.275120622974034e+17,CNN,CNN,"JUST IN: President Trump inherits an economy w/ an unemployment rate of 4.8%. Employers added 227,000 jobs in Jan. http://cnn.it/2k9oUOX pic.twitter.com/WoHOA532uT",2017-02-03 13:40:24,-0.4404,-0.4404,1213.0,454.0,788.0
2017-02-06,2294.280029,2292.560059,^GSPC,,,,,,,,,,
2017-02-07,2295.8701170000004,2293.080078,^GSPC,,,,,,,,,,
2017-02-08,2289.550049,2294.669922,^GSPC,,,,,,,,,,
2017-02-09,2296.699951,2307.8701170000004,^GSPC,,,,,,,,,,
2017-02-10,2312.27002,2316.100098,^GSPC,,,,,,,,,,
2017-02-13,2321.719971,2328.25,^GSPC,8.311964716388188e+17,FoxNews,Fox News,".@POTUS: ""We must ensure that our economy is a place where women can work and thrive."" pic.twitter.com/wIkP7cSdqM",2017-02-13 17:40:56,0.3818,0.5797999999999999,2386.0,124.0,525.0
2017-02-13,2321.719971,2328.25,^GSPC,8.311988836320133e+17,FoxNews,Fox News,"PM Trudeau: 'Women in leadership positions is a very powerful leverage for success, for business, for communities & for our entire economy' pic.twitter.com/2qbzjfMrSD",2017-02-13 17:50:31,0.7778,0.5797999999999999,2655.0,233.0,492.0
2017-02-14,2326.1201170000004,2337.580078,^GSPC,,,,,,,,,,
2017-02-15,2335.580078,2349.25,^GSPC,,,,,,,,,,
2017-02-16,2349.639893,2347.219971,^GSPC,8.32261732022227e+17,FoxNews,Fox News,".@POTUS: ""We're doing really well. The fake news media doesn't like talking about the economy. I never see anything about the stock market."" pic.twitter.com/U9eDT5kFFw",2017-02-16 16:13:54,-0.4733,-0.4733000000000001,1912.0,183.0,448.0
2017-02-17,2343.01001,2351.159912,^GSPC,8.326985498380616e+17,FoxNews,Fox News,Action on economy/jobs. pic.twitter.com/INgzidL2Xj,2017-02-17 21:09:39,0.0,0.2553,790.0,61.0,205.0
2017-02-17,2343.01001,2351.159912,^GSPC,8.326995790489477e+17,FoxNews,Fox News,".@Delta's new perk will bring back nostalgia, as the airline is offering free meals on select economy flights http://www.foxnews.com/travel/2017/02/17/delta-brings-back-free-meals-on-long-haul-economy-flights.html …",2017-02-17 21:13:45,0.5106,0.2553,643.0,37.0,120.0
2017-02-21,2354.909912,2365.3798829999996,^GSPC,,,,,,,,,,
2017-02-22,2361.110107,2362.820068,^GSPC,8.342060365967155e+17,FoxNews,Fox News,"From crime to the economy, participants in the #First100 Town Hall share a variety of concerns about illegal immigration in the US.pic.twitter.com/jZ4zBQYwAm",2017-02-22 00:59:52,-0.7096,0.5292708333333331,801.0,141.0,236.0
2017-02-22,2361.110107,2362.820068,^GSPC,8.342251317446124e+17,FoxNews,Fox News,".@AlexNowrasteh on effect of immigrants on the economy: “The more immigrants, the faster the growth."" #Tuckerpic.twitter.com/0KNlx7XqSk",2017-02-22 02:15:45,0.0,0.5292708333333331,210.0,388.0,84.0
2017-02-22,2361.110107,2362.820068,^GSPC,8.344296297882092e+17,FoxNews,Fox News,".@david_avella: ""For what most Americans actually care about, which is... the American economy, things are heading in the right direction."" pic.twitter.com/GPVWaPhSuB",2017-02-22 15:48:21,0.5367,0.5292708333333331,982.0,108.0,148.0
2017-02-23,2367.5,2363.810059,^GSPC,,,,,,,,,,
2017-02-24,2355.72998,2367.340088,^GSPC,8.351550094698209e+17,FoxNews,Fox News,".@POTUS: ""We have begun a historic program to reduce the regulations that are crushing our economy."" #CPAC2017 http://fxn.ws/2lRMjpM pic.twitter.com/ICM3JoMsIg",2017-02-24 15:50:45,-0.3612,-0.3612,903.0,50.0,248.0
2017-02-24,2355.72998,2367.340088,^GSPC,8.351971006358815e+17,CNN,CNN,"Trump vs. Trump: Since taking office, he's contradicted his own policy plans on issues crucial to the global economy http://cnn.it/2lBWuhy ",2017-02-24 18:38:00,-0.3182,-0.1591,1053.0,238.0,744.0
2017-02-24,2355.72998,2367.340088,^GSPC,8.352235293019505e+17,CNN,CNN,How's the economy doing? The answer may depend on who you voted for. http://cnn.it/2lCEhjG pic.twitter.com/8VmzvyoQ7W,2017-02-24 20:23:01,0.0,-0.1591,119.0,87.0,53.0
2017-02-27,2365.22998,2369.75,^GSPC,,,,,,,,,,
2017-02-28,2366.080078,2363.639893,^GSPC,8.364046900237763e+17,FoxNews,Fox News,.@jaredpolis: “It would be devastating to the American economy if the 11 million people that are here…were somehow to be deported.” #Tuckerpic.twitter.com/4tnbtrb1pV,2017-02-28 02:36:32,-0.6486,-0.6486000000000001,723.0,1298.0,238.0
2017-02-28,2366.080078,2363.639893,^GSPC,8.364408023562322e+17,CNN,CNN,Warren Buffett: 'Talented and ambitious immigrants' make the US economy great http://cnn.it/2lZXKeD pic.twitter.com/I2WQ2WceCI,2017-02-28 05:00:02,0.8885,0.6812884615384617,1979.0,136.0,773.0
2017-02-28,2366.080078,2363.639893,^GSPC,8.365281195531469e+17,CNN,CNN,"Trump will require EPA to review Obama-era water regulations to ensure they aren't harming the economy, email says http://cnn.it/2m1ZMLE ",2017-02-28 10:47:00,0.6729999999999999,0.6812884615384617,231.0,255.0,188.0
2017-03-01,2380.1298829999996,2395.959961,^GSPC,8.367983455994061e+17,FoxNews,Fox News,.@POTUS said that the United States must “restart the engine” of the American economy.  http://fxn.ws/2la8s3f  #Trumpaddress,2017-03-01 04:40:47,0.4215,0.4215,1849.0,78.0,320.0
2017-03-02,2394.75,2381.919922,^GSPC,,,,,,,,,,
2017-03-03,2380.919922,2383.1201170000004,^GSPC,,,,,,,,,,
2017-03-06,2375.22998,2375.310059,^GSPC,,,,,,,,,,
2017-03-07,2370.73999,2368.389893,^GSPC,8.389777622327747e+17,CNN,CNN,A former Democratic US Treasury secretary says President Trump's economic agenda will hurt the economy http://cnn.it/2mvzfGN ,2017-03-07 05:01:00,-0.3818,-0.3818,936.0,242.0,557.0
2017-03-08,2369.810059,2362.97998,^GSPC,8.394336782751539e+17,realDonaldTrump,Donald J. Trump,I have tremendous respect for women and the many roles they serve that are vital to the fabric of our society and our economy.,2017-03-08 11:12:39,0.6486,0.6486,113150.0,40970.0,21141.0
2017-03-09,2363.48999,2364.8701170000004,^GSPC,8.39950172125823e+17,FoxNews,Fox News,EPA Chief Scott Pruitt: Eyeing Fuel Economy Standards   http://www.foxbusiness.com/features/2017/03/09/epa-chief-scott-pruitt-eyeing-fuel-economy-standards.html … via @FoxBusinesspic.twitter.com/NdtA81jg8e,2017-03-09 21:25:01,0.0,0.0,194.0,45.0,84.0
2017-03-10,2372.52002,2372.600098,^GSPC,8.402723229258875e+17,MSNBC,MSNBC,"Unemployment has dropped to 4.7%, the Labor Dept. says. Are you optimistic about the U.S. economy? Weigh in at http://Pulse.MSNBC.com pic.twitter.com/sQgyNgVhKD",2017-03-10 18:45:07,-0.1531,-0.1531,41.0,77.0,16.0
2017-03-13,2371.560059,2373.469971,^GSPC,8.413563667741778e+17,CNN,CNN,"According to economic data, the Dutch economy is doing just fine. So why are voters so angry? http://cnn.it/2mk9YeA pic.twitter.com/Xv8TFnnqAH",2017-03-13 18:32:44,-0.5332,-0.5332,116.0,111.0,104.0
2017-03-13,2371.560059,2373.469971,^GSPC,8.414314332478874e+17,CNN,CNN,"According to economic data, the Dutch economy is doing just fine. So why are voters so angry? http://cnn.it/2nhju7i pic.twitter.com/oKX4Wx0Dqs",2017-03-13 23:31:01,-0.5332,-0.5332,109.0,71.0,67.0
2017-03-14,2368.550049,2365.449951,^GSPC,8.415242953104015e+17,CNN,CNN,"According to economic data, the Dutch economy is doing just fine. So why are voters so angry? http://cnn.it/2mlT6V4 pic.twitter.com/vNRXX18cS5",2017-03-14 05:40:01,-0.5332,-0.2666,104.0,55.0,57.0
2017-03-14,2368.550049,2365.449951,^GSPC,8.417796342576947e+17,CNN,CNN,Source: Trump expected to announce a new review of federal auto fuel economy and emissions rules at a Michigan event http://cnn.it/2nlgO8P pic.twitter.com/WAfqFkqLvp,2017-03-14 22:34:38,0.0,-0.2666,79.0,57.0,62.0
2017-03-15,2370.340088,2385.26001,^GSPC,8.421336977301012e+17,FoxNews,Fox News,"FOX NEWS POLL:  Trump approval slips, even as more feel economy improving  http://fxn.ws/2mtVXeo  via @foxnewspollpic.twitter.com/BMnam1hzjU",2017-03-15 22:01:34,0.7322,0.7322000000000002,214.0,250.0,90.0
2017-03-15,2370.340088,2385.26001,^GSPC,8.42057899329364e+17,MSNBC,MSNBC,"Interest rates are expected to be raised today, signalling the economy is healthier. Do you agree? Weigh in at http://PULSE.MSNBC.com pic.twitter.com/EEuXiAssVE",2017-03-15 17:00:22,0.6705,0.6705,15.0,20.0,14.0
2017-03-15,2370.340088,2385.26001,^GSPC,8.418325520548127e+17,CNN,CNN,Source: Trump expected to announce a new review of federal auto fuel economy and emissions rules at a Michigan event http://cnn.it/2nlrvbs pic.twitter.com/d7c7E0HwH1,2017-03-15 02:04:55,0.0,0.13660000000000005,125.0,50.0,83.0
2017-03-15,2370.340088,2385.26001,^GSPC,8.42135800607318e+17,CNN,CNN,Janet Yellen said the Fed's decision to raise rates is a signal that the US economy is doing well http://cnn.it/2mtYh5i pic.twitter.com/iQk7WKyvQO,2017-03-15 22:09:55,0.2732,0.13660000000000005,140.0,45.0,67.0
2017-03-16,2387.709961,2381.3798829999996,^GSPC,8.421803026089656e+17,FoxNews,Fox News,".@POTUS: ""There's great optimism about the economy, but we have to get the taxes reduced."" #Tuckerpic.twitter.com/6iO9trsN2O",2017-03-16 01:06:45,0.5859,0.5858999999999999,1428.0,64.0,276.0
2017-03-16,2387.709961,2381.3798829999996,^GSPC,8.4221283002368e+17,CNN,CNN,Janet Yellen said the Fed's decision to raise rates is a signal that the US economy is doing well http://cnn.it/2npGBN9 pic.twitter.com/W0aKbdfqla,2017-03-16 03:16:00,0.2732,0.2732,193.0,51.0,85.0
2017-03-17,2383.709961,2378.25,^GSPC,8.425468523734344e+17,FoxNews,Fox News,".@POTUS: ""When I came into this job, I inherited a mess. It was a mess in the Middle East...The economy was very, very weak."" #Tuckerpic.twitter.com/xIqnFX6SGM",2017-03-17 01:23:18,-0.6124,-0.6123999999999999,2098.0,376.0,434.0
2017-03-17,2383.709961,2378.25,^GSPC,8.427058952598528e+17,CNN,CNN,He used to run the world's fifth largest economy. Now he'll edit London's free evening newspaper http://cnnmon.ie/2nMfwzJ pic.twitter.com/HlCCTwYNY2,2017-03-17 11:55:16,0.5106,0.5106,127.0,18.0,72.0
2017-03-20,2378.23999,2373.469971,^GSPC,,,,,,,,,,
2017-03-21,2379.320068,2344.02002,^GSPC,,,,,,,,,,
2017-03-22,2343.0,2348.449951,^GSPC,,,,,,,,,,
2017-03-23,2345.969971,2345.959961,^GSPC,,,,,,,,,,
2017-03-24,2350.419922,2343.97998,^GSPC,,,,,,,,,,
2017-03-27,2329.110107,2341.590088,^GSPC,8.462277873630945e+17,CNN,CNN,"Just 29% of British households think Brexit will be good for UK's economy, survey says http://cnn.it/2n8mkrA pic.twitter.com/GRw2KLYGql",2017-03-27 05:10:01,0.4404,0.4403999999999999,260.0,63.0,142.0
2017-03-27,2329.110107,2341.590088,^GSPC,8.462898326996787e+17,CNN,CNN,"Just 29% of British households think Brexit will be good for UK's economy, survey says http://cnn.it/2n9j2nW pic.twitter.com/pRYPww5Y6n",2017-03-27 09:16:34,0.4404,0.4403999999999999,305.0,139.0,302.0
2017-03-27,2329.110107,2341.590088,^GSPC,8.463852312214118e+17,CNN,CNN,"Just 29% of British households think Brexit will be good for UK's economy, survey says http://cnn.it/2mII29H pic.twitter.com/31h7WcAOuC",2017-03-27 15:35:38,0.4404,0.4403999999999999,260.0,116.0,174.0
2017-03-28,2339.790039,2358.570068,^GSPC,8.465690354793677e+17,CNN,CNN,"Just 29% of British households think Brexit will be good for UK's economy, survey says http://cnn.it/2mKJf0a pic.twitter.com/KX9vtJqojd",2017-03-28 03:46:01,0.4404,0.4404000000000001,240.0,111.0,165.0
2017-03-29,2356.540039,2361.1298829999996,^GSPC,8.469170526863852e+17,FoxNews,Fox News,.@EPAScottPruitt: “We’re going to create jobs across all sectors of the economy because of what the President did today.” #Hannitypic.twitter.com/LF2qtcir5I,2017-03-29 02:48:54,0.2732,0.27320000000000016,1284.0,231.0,307.0
2017-03-30,2361.310059,2368.060059,^GSPC,8.474002639922627e+17,CNN,CNN,"5 things for Thursday:

- North Carolina bathroom law
- Travel ban
- Brexit
- Economy
- Deadly bus crash

http://cnn.it/2obA7Bs pic.twitter.com/qpDhCBypLd",2017-03-30 10:49:01,-0.743,-0.4101,144.0,43.0,89.0
2017-03-30,2361.310059,2368.060059,^GSPC,8.475679687290102e+17,CNN,CNN,"US debt is likely to double as a share of the economy over the next 30 years, according to the CBO http://cnn.it/2oef2pU pic.twitter.com/O21pfySi0V",2017-03-30 21:55:25,-0.0772,-0.4101,147.0,69.0,152.0
2017-03-31,2364.820068,2362.719971,^GSPC,8.478197110814802e+17,FoxNews,Fox News,".@newtgingrich: ""Healthcare is every fifth dollar of the economy. It is life and death... It deserves to be argued out in public."" pic.twitter.com/NebKuDqb7G",2017-03-31 14:35:45,-0.3612,-0.3612,801.0,96.0,240.0
2017-03-31,2364.820068,2362.719971,^GSPC,8.476637509286625e+17,CNN,CNN,"US debt is likely to double as a share of the economy over the next 30 years, according to the CBO http://cnn.it/2onxt90 pic.twitter.com/ea9PSmOsWW",2017-03-31 04:16:01,-0.0772,-0.07719999999999999,166.0,62.0,166.0
2017-03-31,2364.820068,2362.719971,^GSPC,8.477576138068705e+17,CNN,CNN,U.S. debt is likely to double as a share of the economy over the next 30 years http://cnn.it/2ogok4S ,2017-03-31 10:29:00,-0.0772,-0.07719999999999999,124.0,53.0,134.0
2017-04-03,2362.340088,2358.840088,^GSPC,8.488978972697354e+17,CNN,CNN,Mexico is about to take another step to pivot its economy away from the U.S. and President Trump http://cnn.it/2nAxDsM pic.twitter.com/i90yTmYAkp,2017-04-03 14:00:05,0.0,0.0,2279.0,305.0,1012.0
2017-04-04,2354.76001,2360.159912,^GSPC,,,,,,,,,,
2017-04-05,2366.590088,2352.949951,^GSPC,,,,,,,,,,
2017-04-06,2353.790039,2357.48999,^GSPC,8.50078269508649e+17,FoxNews,Fox News,".@GiannoCaldwell: ""You're going to have to spend some money to make money. You're going to have to invest in our economy."" pic.twitter.com/qnyAUhb26z",2017-04-06 20:10:27,0.0,0.0,198.0,22.0,40.0
2017-04-07,2356.590088,2355.540039,^GSPC,,,,,,,,,,
2017-04-10,2357.159912,2357.159912,^GSPC,,,,,,,,,,
2017-04-11,2353.919922,2353.780029,^GSPC,,,,,,,,,,
2017-04-12,2352.149902,2344.929932,^GSPC,8.521301763224658e+17,CNN,CNN,"1,500 economists to President Trump: Immigrants are good for the US economy http://cnn.it/2o4NU8I ",2017-04-12 12:04:00,0.4404,0.4200735849056605,1833.0,347.0,911.0
2017-04-12,2352.149902,2344.929932,^GSPC,8.521920876636692e+17,CNN,CNN,"1,500 economists to President Trump: Immigrants are good for the US economy http://cnn.it/2o5ZPmI pic.twitter.com/ox8sxylh7M",2017-04-12 16:10:01,0.4404,0.4200735849056605,1064.0,204.0,551.0
2017-04-12,2352.149902,2344.929932,^GSPC,8.522035419304059e+17,CNN,CNN,Americans have become lazy and it's hurting the economy http://cnn.it/2o6pewV ,2017-04-12 16:55:32,-0.6369,0.4200735849056605,520.0,220.0,323.0
2017-04-12,2352.149902,2344.929932,^GSPC,8.522612904920146e+17,CNN,CNN,"1,500 economists to President Trump: Immigrants are good for the US economy http://cnn.it/2o7lX0j ",2017-04-12 20:45:00,0.4404,0.4200735849056605,1081.0,243.0,573.0
2017-04-12,2352.149902,2344.929932,^GSPC,8.522951475178619e+17,CNN,CNN,"1,500 economists to President Trump: Immigrants are good for the US economy http://cnn.it/2o7PRRW pic.twitter.com/YI0DWhx5HG",2017-04-12 22:59:32,0.4404,0.4200735849056605,803.0,244.0,351.0
2017-04-13,2341.97998,2328.949951,^GSPC,8.523105183795405e+17,FoxNews,Fox News,".@guypbenson on midterm elections: ""A lot of this will come down to how does the economy look next summer."" #first100pic.twitter.com/NLQR18L2Xc",2017-04-13 00:00:37,0.0,0.0,195.0,39.0,49.0
2017-04-13,2341.97998,2328.949951,^GSPC,8.523946729621135e+17,CNN,CNN,"1,500 economists to President Trump: Immigrants are good for the US economy http://cnn.it/2p8NVxa pic.twitter.com/OnDkkq8NH5",2017-04-13 05:35:01,0.4404,0.4404000000000001,983.0,173.0,433.0
2017-04-17,2332.6201170000004,2349.01001,^GSPC,8.538127675890606e+17,CNN,CNN,China's economy grew 6.9% in the first quarter http://cnn.it/2po9j1y pic.twitter.com/PhApO7wgVz,2017-04-17 03:30:01,0.0,0.0,172.0,41.0,110.0
2017-04-18,2342.530029,2342.189941,^GSPC,,,,,,,,,,
2017-04-19,2346.790039,2338.169922,^GSPC,8.547887673029427e+17,FoxNews,Fox News,".@jasoninthehouse: ""We need to stimulate the economy and all ships will rise."" pic.twitter.com/QnftByXwuL",2017-04-19 20:08:17,0.2263,0.11315,293.0,70.0,74.0
2017-04-19,2346.790039,2338.169922,^GSPC,8.54820176445014e+17,FoxNews,Fox News,Venezuela - Economy and social conditions. #SpecialReportpic.twitter.com/8HtA7Iuxfz,2017-04-19 22:13:06,0.0,0.11315,329.0,137.0,409.0
2017-04-20,2342.689941,2355.840088,^GSPC,,,,,,,,,,
2017-04-21,2354.73999,2348.689941,^GSPC,,,,,,,,,,
2017-04-24,2370.330078,2374.149902,^GSPC,,,,,,,,,,
2017-04-25,2381.51001,2388.610107,^GSPC,8.570212735657984e+17,FoxNews,Fox News,".@JaneyMurph: ""If we can't grow our businesses in this country, we can't hire more people, we can't have a better economy."" #first100pic.twitter.com/FOy0VUJvnJ",2017-04-25 23:59:28,-0.3412,-0.3412,353.0,44.0,107.0
2017-04-26,2388.97998,2387.449951,^GSPC,8.573543673761628e+17,FoxNews,Fox News,Fox News Poll: For your family it feels like economy is... #SpecialReportpic.twitter.com/3XBQlulREz,2017-04-26 22:03:04,0.3612,0.3612,183.0,82.0,63.0
2017-04-26,2388.97998,2387.449951,^GSPC,8.571852610291261e+17,realDonaldTrump,Donald J. Trump,The U.S. recorded its slowest economic growth in five years (2016). GDP up only 1.6%. Trade deficits hurt the economy very badly.,2017-04-26 10:51:06,-0.6361,-0.6361,43881.0,8380.0,8571.0
2017-04-27,2389.699951,2388.77002,^GSPC,8.573915181469368e+17,FoxNews,Fox News,".@stevenmnuchin1: ""This is all about creating jobs and growing the economy."" #Tuckerpic.twitter.com/BrJ0xPpUEe",2017-04-27 00:30:42,0.4404,0.5386500000000001,562.0,67.0,158.0
2017-04-27,2389.699951,2388.77002,^GSPC,8.576011807882813e+17,FoxNews,Fox News,".@SenJohnBarrasso: ""China will do what they will do is best for them... 85% of the economy of North Korea is directly linked to China."" pic.twitter.com/1irplp6mmv",2017-04-27 14:23:49,0.6369,0.5386500000000001,336.0,43.0,137.0
2017-04-27,2389.699951,2388.77002,^GSPC,8.57519696274391e+17,CNN,CNN,US economy under President Donald Trump isn't bursting out of the gates but there are reasons to be optimistic http://cnn.it/2oOF2FH pic.twitter.com/6H7qs0Todf,2017-04-27 09:00:02,0.4497,0.17253333333333334,93.0,61.0,44.0
2017-04-27,2389.699951,2388.77002,^GSPC,8.575677586656174e+17,CNN,CNN,US economy under President Donald Trump isn't bursting out of the gates but there are reasons to be optimistic http://cnn.it/2qbqJyW pic.twitter.com/dyfioEwpcQ,2017-04-27 12:11:01,0.4497,0.17253333333333334,141.0,72.0,52.0
2017-04-27,2389.699951,2388.77002,^GSPC,8.575914162933965e+17,CNN,CNN,Trump's tax plan would give the US the lowest headline corporate tax rate of any major economy in the world http://cnn.it/2qbuHHF pic.twitter.com/X7VRMlhSm1,2017-04-27 13:45:01,-0.3818,0.17253333333333334,228.0,201.0,144.0
2017-04-28,2393.679932,2384.199951,^GSPC,8.579879307779359e+17,MSNBC,MSNBC,MaddowBlog: Here's why the economy grew slowly during the first three months of Trump's presidency: http://on.msnbc.com/2oQePWm pic.twitter.com/ghc31wlj43,2017-04-28 16:00:37,0.0,0.0,54.0,35.0,66.0
2017-05-01,2388.5,2388.330078,^GSPC,,,,,,,,,,
2017-05-02,2391.050049,2391.169922,^GSPC,8.595520534122004e+17,CNN,CNN,American Airlines is cutting more legroom in economy class http://cnn.it/2oVtnJi pic.twitter.com/MKqy3t3eK7,2017-05-02 23:35:53,-0.128,-0.128,203.0,214.0,204.0
2017-05-03,2386.5,2388.1298829999996,^GSPC,8.596867211051336e+17,CNN,CNN,American Airlines is cutting more legroom in economy class http://cnn.it/2oVQCD2 pic.twitter.com/z5qA7fxRFJ,2017-05-03 08:31:01,-0.128,-0.128,140.0,100.0,108.0
2017-05-03,2386.5,2388.1298829999996,^GSPC,8.597695370167583e+17,CNN,CNN,American Airlines is cutting more legroom in economy class http://cnn.it/2p8xPQL pic.twitter.com/CO1z724oDN,2017-05-03 14:00:06,-0.128,-0.128,126.0,128.0,99.0
2017-05-04,2389.790039,2389.52002,^GSPC,,,,,,,,,,
2017-05-05,2392.3701170000004,2399.290039,^GSPC,8.605980767671665e+17,FoxNews,Fox News,".@THEHermanCain Praises @POTUS's 'Bold' Tax Plan: 'We Know That This Economy Can Do Better'
http://insider.foxnews.com/2017/05/05/herman-cain-president-trump-tax-cuts-gop-health-care-bill …",2017-05-05 20:52:25,0.743,0.743,815.0,72.0,174.0
2017-05-08,2399.939941,2399.3798829999996,^GSPC,,,,,,,,,,
2017-05-09,2401.580078,2396.919922,^GSPC,8.617601364188652e+17,CNN,CNN,"South Koreans head to the polls to elect a new president amid concerns about the economy, corruption and North Korea http://cnn.it/2ptdbuL pic.twitter.com/JKBvFNzFOd",2017-05-09 01:50:01,0.0,0.0,160.0,20.0,88.0
2017-05-10,2396.790039,2399.6298829999996,^GSPC,,,,,,,,,,
2017-05-11,2394.840088,2394.439941,^GSPC,,,,,,,,,,
2017-05-12,2392.439941,2390.899902,^GSPC,,,,,,,,,,
2017-05-15,2393.97998,2402.320068,^GSPC,8.641863692199772e+17,FoxNews,Fox News,".@PressSec: ""The future of the American economy looks very bright."" pic.twitter.com/6qOOBJ8skR",2017-05-15 18:31:00,0.0,0.0,766.0,74.0,134.0
2017-05-16,2404.550049,2400.669922,^GSPC,,,,,,,,,,
