tweet-id,user,fullname,text,timestamp,day_timestamp,sentiment,day_average_sentiment,likes,replies,retweets
874087477807599616,realDonaldTrump,Donald J. Trump,"Great numbers on the economy. All of our work, including the passage of many bills & regulation killing Executive Orders, now kicking in!",2017-06-12 02:14:29,2017-06-12,-0.1511,-0.1511,82548,19150,17431
881847676232503297,realDonaldTrump,Donald J. Trump,"At some point the Fake News will be forced to discuss our great jobs numbers, strong economy, success with ISIS, the border & so much else!",2017-07-03 12:10:44,2017-07-03,0.7424,0.58755,121182,37524,28422
881979394373406720,realDonaldTrump,Donald J. Trump,"Really great numbers on jobs & the economy! Things are starting to kick in now, and we have just begun! Don't like steel & aluminum dumping!",2017-07-03 20:54:08,2017-07-03,0.4327,0.58755,88704,13680,18230
894367017054208001,realDonaldTrump,Donald J. Trump,"The Fake News refuses to report the success of the first 6 months: S.C., surging economy & jobs,border & military security,ISIS & MS-13 etc.",2017-08-07 01:18:08,2017-08-07,0.1531,0.1531,88622,21611,20989
896124861571112960,realDonaldTrump,Donald J. Trump,"As promised on the campaign trail, we will provide opportunity for Americans to gain skills needed to succeed & thrive as the economy grows! pic.twitter.com/ZycW4PPcU5",2017-08-11 21:43:10,2017-08-11,0.9041,0.9041,66097,12144,14445
908154067658174469,realDonaldTrump,Donald J. Trump,China has a business tax rate of 15%. We should do everything possible to match them in order to win with our economy. Jobs and wages!,2017-09-14 02:22:57,2017-09-14,0.6239,0.6239,71627,10813,16247
909401572341370881,realDonaldTrump,Donald J. Trump,"Important meetings and calls scheduled for today. Military and economy are getting stronger by the day, and our enemies know it. #MAGA",2017-09-17 13:00:05,2017-09-17,0.0516,0.0516,63777,12218,12599
913035855509491712,realDonaldTrump,Donald J. Trump,..But the people were Pro-Trump! Virtually no President has accomplished what we have accomplished in the first 9 months-and economy roaring,2017-09-27 13:41:25,2017-09-27,0.5983,0.5983,90135,53073,17135
920450535005851648,realDonaldTrump,Donald J. Trump,"Thank you @Heritage! This is our once-in-a-generation opportunity to revitalize our economy, revive our industry & renew the AMERICAN DREAM! pic.twitter.com/HI30nojsGo",2017-10-18 00:44:43,2017-10-18,0.8755,0.8755,40051,6522,8899
923551572218572802,realDonaldTrump,Donald J. Trump,"Ed Gillespie will turn the really bad Virginia economy #'s around, and fast. Strong on crime, he might even save our great statues/heritage!",2017-10-26 14:07:08,2017-10-26,0.5572,0.5572,58570,12812,12334
927077305876434945,realDonaldTrump,Donald J. Trump,Heading into the 12 days with great negotiating strength because of our tremendous economy. https://twitter.com/foxnews/status/927050106603372544 …,2017-11-05 07:37:08,2017-11-05,0.8074,0.8074,54739,12105,11162
927644826006425601,realDonaldTrump,Donald J. Trump,"The state of Virginia economy, under Democrat rule, has been terrible. If you vote Ed Gillespie tomorrow, it will come roaring back!",2017-11-06 21:12:15,2017-11-06,-0.5255,-0.5255,73791,12884,18424
927851452185407490,realDonaldTrump,Donald J. Trump,....and has been horrible on Virginia economy. Vote @EdWGillespie today!,2017-11-07 10:53:19,2017-11-07,-0.5848,-0.5848,32650,4756,6443
928074747316928513,realDonaldTrump,Donald J. Trump,"Ed Gillespie worked hard but did not embrace me or what I stand for. Don’t forget, Republicans won 4 out of 4 House seats, and with the economy doing record numbers, we will continue to win, even bigger than before!",2017-11-08 01:40:37,2017-11-08,0.82,0.82,76428,48992,17231
931469365538672640,realDonaldTrump,Donald J. Trump,"Great numbers on Stocks and the Economy. If we get Tax Cuts and Reform, we'll really see some great results!",2017-11-17 10:29:37,2017-11-17,0.8203,0.8203,70364,11209,13272
934896989539586054,realDonaldTrump,Donald J. Trump,"Since the first day I took office, all you hear is the phony Democrat excuse for losing the election, Russia, Russia,Russia.  Despite this I have the economy booming and have possibly done more than any 10 month President. MAKE AMERICA GREAT AGAIN!",2017-11-26 21:29:46,2017-11-26,0.5893,0.5893,145281,67161,31350
935833914761007114,realDonaldTrump,Donald J. Trump,".@foxandfriends, we are in record territory in all things having to do with our economy! https://twitter.com/realdonaldtrump/status/935640578007687168 …",2017-11-29 11:32:46,2017-11-29,0.0,-0.1032,35356,5460,7406
935883355547160577,realDonaldTrump,Donald J. Trump,"Economy growing! Excluding hurricane effects, CEA estimates that real GDP growth would have been 3.9% in Q3.

Stock market at a new high, unemployment at a low. We are winning and TAX CUTS will shift our economy into high gear! pic.twitter.com/HrKIF72VqE",2017-11-29 14:49:14,2017-11-29,-0.2064,-0.1032,46301,11622,10663
